Age	Own.Home.	Num.Children	Income	Sex	Total.Wealth	Other.Gifts	Number.of.Gifts	Smallest.Gift	Largest.Gift	Previous.Gift	Time.Between.Gifts	Average.Gift	Current.Gift	Sqrt.Smallest.Gift	Sqrt.Largest.Gift	Sqrt.Previous.Gift	Sqrt.Average.Gift	Sqrt.Current.Gift
71	U	0	6	M	8	1	24	3	10	10	11	9.13	12.5	1.73205080756888	3.16227766016838	3.16227766016838	3.02158898594763	3.53553390593274
72	H	0	6	F	9	0	8	5	12	10	3	10	12.5	2.23606797749979	3.46410161513775	3.16227766016838	3.16227766016838	3.53553390593274
50	H	0	5	M	2	0	9	5	16	12	6	10.22	12.5	2.23606797749979	4	3.46410161513775	3.19687347262916	3.53553390593274
84	H	0	5	F	8	3	3	10	16	15	3	13.67	12.5	3.16227766016838	4	3.87298334620742	3.69729630946723	3.53553390593274
75	H	0	7	M	9	13	11	3	16	11	12	8.64	12.5	1.73205080756888	4	3.3166247903554	2.93938769133981	3.53553390593274
52	H	0	5	F	9	7	8	3	5	4	4	4	12.5	1.73205080756888	2.23606797749979	2	2	3.53553390593274
54	H	0	1	M	8	0	8	5	20	17	12	13	12.5	2.23606797749979	4.47213595499958	4.12310562561766	3.60555127546399	3.53553390593274
58	H	0	5	F	6	2	36	3	11	3	7	6.53	12.5	1.73205080756888	3.3166247903554	1.73205080756888	2.55538646783613	3.53553390593274
41	H	2	5	F	9	13	7	5	15	11	2	9.29	12.5	2.23606797749979	3.87298334620742	3.3166247903554	3.04795013082563	3.53553390593274
52	U	0	1	F	8	0	34	3	16	13	5	10.21	12	1.73205080756888	4	3.60555127546399	3.19530906173409	3.46410161513775
46	H	0	6	M	9	10	7	10	13	13	6	11.71	12	3.16227766016838	3.60555127546399	3.60555127546399	3.42198772645373	3.46410161513775
65	H	0	1	F	4	0	20	3	15	15	6	9.55	12	1.73205080756888	3.87298334620742	3.87298334620742	3.09030742807249	3.46410161513775
29	U	0	2	F	8	0	10	5	12	11	1	9.3	12	2.23606797749979	3.46410161513775	3.3166247903554	3.04959013639538	3.46410161513775
58	U	0	3	M	5	0	6	3	12	12	7	8.33	12	1.73205080756888	3.46410161513775	3.46410161513775	2.88617393793236	3.46410161513775
75	H	0	5	M	2	11	12	5	16	10	4	10.33	12	2.23606797749979	4	3.16227766016838	3.21403173599764	3.46410161513775
52	H	0	4	M	7	7	7	5	15	13	7	9.71	12	2.23606797749979	3.87298334620742	3.60555127546399	3.11608729017658	3.46410161513775
60	H	0	7	F	6	22	15	5	15	10	4	8.53	12	2.23606797749979	3.87298334620742	3.16227766016838	2.92061637330205	3.46410161513775
83	U	0	1	M	5	0	10	2	10	10	3	4.4	12	1.4142135623731	3.16227766016838	3.16227766016838	2.0976176963403	3.46410161513775
51	H	0	6	M	7	2	22	3	15	11	1	9.5	12	1.73205080756888	3.87298334620742	3.3166247903554	3.08220700148449	3.46410161513775
90	U	0	1	F	0	1	12	5	15	12	27	10.17	12	2.23606797749979	3.87298334620742	3.46410161513775	3.18904374382039	3.46410161513775
75	H	0	5	M	8	6	10	3	13	12	10	7.5	12	1.73205080756888	3.60555127546399	3.46410161513775	2.73861278752583	3.46410161513775
51	U	0	5	F	3	0	26	5	10	10	9	7.04	12	2.23606797749979	3.16227766016838	3.16227766016838	2.65329983228432	3.46410161513775
39	U	0	1	F	6	2	23	2	12	12	6	8.04	12	1.4142135623731	3.46410161513775	3.46410161513775	2.83548937575156	3.46410161513775
81	U	0	1	M	5	0	8	3	15.77	14	6	9.47	12	1.73205080756888	3.97114593033296	3.74165738677394	3.07733651068582	3.46410161513775
66	H	0	1	F	6	0	23	5	12	12	3	6.48	12	2.23606797749979	3.46410161513775	3.46410161513775	2.54558441227157	3.46410161513775
68	H	0	4	F	2	0	12	3	12	12	2	6.08	12	1.73205080756888	3.46410161513775	3.46410161513775	2.46576560118759	3.46410161513775
56	H	0	6	F	8	2	14	3	11	11	8	7.79	12	1.73205080756888	3.3166247903554	3.3166247903554	2.79105714739057	3.46410161513775
50	H	0	4	M	0	1	5	5	10	7	3	6.6	12	2.23606797749979	3.16227766016838	2.64575131106459	2.56904651573303	3.46410161513775
76	U	0	2	M	5	0	2	10	15	15	6	12.5	12	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	3.46410161513775
39	H	1	6	F	5	1	8	10	35	35	7	23.13	12	3.16227766016838	5.91607978309962	5.91607978309962	4.80936586256442	3.46410161513775
71	H	1	4	F	4	59	4	2	10	10	6	5.5	12	1.4142135623731	3.16227766016838	3.16227766016838	2.34520787991171	3.46410161513775
49	H	0	1	F	9	0	3	5	15	15	9	10	12	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	3.46410161513775
81	U	0	2	M	8	2	12	5	40	13	7	13.25	12	2.23606797749979	6.32455532033676	3.60555127546399	3.64005494464026	3.46410161513775
69	H	0	4	F	7	30	6	3	15	10	9	9.5	12	1.73205080756888	3.87298334620742	3.16227766016838	3.08220700148449	3.46410161513775
72	H	0	2	F	2	3	16	0.5	11	10	5	7.19	12	0.707106781186548	3.3166247903554	3.16227766016838	2.68141753555838	3.46410161513775
48	H	0	1	F	2	0	13	3	13	13	2	7.15	12	1.73205080756888	3.60555127546399	3.60555127546399	2.67394839142419	3.46410161513775
51	H	0	7	F	5	2	12	3	12	12	3	6.75	12	1.73205080756888	3.46410161513775	3.46410161513775	2.59807621135332	3.46410161513775
64	U	0	1	M	8	0	43	2	22	13	1	7.47	12	1.4142135623731	4.69041575982343	3.60555127546399	2.73313007374329	3.46410161513775
53	U	0	1	F	3	0	13	2	15	10	7	5.54	12	1.4142135623731	3.87298334620742	3.16227766016838	2.35372045918796	3.46410161513775
64	H	0	3	F	1	0	9	5	15	13	1	10.44	12	2.23606797749979	3.87298334620742	3.60555127546399	3.2310988842807	3.46410161513775
72	H	0	5	M	6	0	13	5	13	13	9	9.92	12	2.23606797749979	3.60555127546399	3.60555127546399	3.14960314960472	3.46410161513775
61	H	0	4	F	8	0	11	5	14	10	7	9.64	12	2.23606797749979	3.74165738677394	3.16227766016838	3.104834939252	3.46410161513775
49	U	0	1	M	9	0	2	10	15	15	8	12.5	12	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	3.46410161513775
74	U	0	1	M	7	0	15	5	13	13	12	9.13	12	2.23606797749979	3.60555127546399	3.60555127546399	3.02158898594763	3.46410161513775
57	U	0	1	F	4	0	12	2	13	13	7	7	12	1.4142135623731	3.60555127546399	3.60555127546399	2.64575131106459	3.46410161513775
53	H	0	7	F	2	0	23	3	14	10	10	8.22	12	1.73205080756888	3.74165738677394	3.16227766016838	2.86705423736629	3.46410161513775
54	H	0	1	F	7	0	12	4	15	10	16	8.58	12	2	3.87298334620742	3.16227766016838	2.92916370317536	3.46410161513775
43	H	0	5	M	5	12	2	6	20	6	2	13	12	2.44948974278318	4.47213595499958	2.44948974278318	3.60555127546399	3.46410161513775
74	H	0	4	F	5	0	12	5	13	13	8	8.17	12	2.23606797749979	3.60555127546399	3.60555127546399	2.85832118559129	3.46410161513775
53	H	0	5	M	4	2	5	5	13	13	12	10.2	12	2.23606797749979	3.60555127546399	3.60555127546399	3.19374388453426	3.46410161513775
67	U	0	1	M	5	1	16	5	17	13	22	11.63	12	2.23606797749979	4.12310562561766	3.60555127546399	3.41027858099599	3.46410161513775
69	U	0	2	M	5	2	19	4	10	10	13	8.47	12	2	3.16227766016838	3.16227766016838	2.91032644217105	3.46410161513775
57	U	0	1	F	7	0	22	3	12	10	8	7.45	12	1.73205080756888	3.46410161513775	3.16227766016838	2.72946881279124	3.46410161513775
60	H	0	4	F	8	24	28	0.01	15	10	3	8.07	12	0.1	3.87298334620742	3.16227766016838	2.84077454226836	3.46410161513775
52	H	0	7	M	9	0	7	5	15	15	12	9.86	12	2.23606797749979	3.87298334620742	3.87298334620742	3.14006369362152	3.46410161513775
50	H	0	1	M	2	0	30	3	7	7	3	5.1	12	1.73205080756888	2.64575131106459	2.64575131106459	2.25831795812724	3.46410161513775
63	H	0	5	M	9	0	12	2	10	10	11	6.58	12	1.4142135623731	3.16227766016838	3.16227766016838	2.56515106767613	3.46410161513775
84	U	0	1	M	9	0	12	5	25	12	7	12.67	12	2.23606797749979	5	3.46410161513775	3.55949434611154	3.46410161513775
42	H	2	4	F	3	4	10	3	15	10	14	10.4	12	1.73205080756888	3.87298334620742	3.16227766016838	3.22490309931942	3.46410161513775
70	H	0	2	F	5	11	27	2	12	12	5	4	12	1.4142135623731	3.46410161513775	3.46410161513775	2	3.46410161513775
73	H	0	2	M	1	24	7	5	15	10	11	9.71	12	2.23606797749979	3.87298334620742	3.16227766016838	3.11608729017658	3.46410161513775
50	H	0	1	F	5	0	13	5	20	10	7	12.69	12	2.23606797749979	4.47213595499958	3.16227766016838	3.56230262611138	3.46410161513775
58	U	0	1	M	4	0	13	3	10	10	2	6.85	12	1.73205080756888	3.16227766016838	3.16227766016838	2.61725046566048	3.46410161513775
81	H	0	1	M	7	0	45	1	15	15	7	5.02	12	1	3.87298334620742	3.87298334620742	2.24053565024081	3.46410161513775
76	U	0	1	F	2	0	11	5	15	12	7	9.82	12	2.23606797749979	3.87298334620742	3.46410161513775	3.13368792319848	3.46410161513775
83	H	0	2	F	2	0	11	5	14	10	6	10.36	12	2.23606797749979	3.74165738677394	3.16227766016838	3.21869538788622	3.46410161513775
80	U	0	4	M	7	3	18	5	25	9	17	10.78	12	2.23606797749979	5	3	3.2832910318764	3.46410161513775
72	H	1	2	M	6	0	4	10	14	14	14	12	12	3.16227766016838	3.74165738677394	3.74165738677394	3.46410161513775	3.46410161513775
40	H	0	1	F	7	0	8	5	12	10	4	8.5	12	2.23606797749979	3.46410161513775	3.16227766016838	2.91547594742265	3.46410161513775
57	H	2	7	F	8	11	16	5	13	12	5	10.38	12	2.23606797749979	3.60555127546399	3.46410161513775	3.2218007387174	3.46410161513775
67	H	0	5	F	8	0	7	5	15	15	6	9.86	12	2.23606797749979	3.87298334620742	3.87298334620742	3.14006369362152	3.46410161513775
55	U	0	4	M	8	0	8	4	14	4	6	8.5	12	2	3.74165738677394	2	2.91547594742265	3.46410161513775
80	H	0	1	M	6	10	30	4	12	12	2	9.73	12	2	3.46410161513775	3.46410161513775	3.11929479209644	3.46410161513775
74	U	0	1	F	5	0	16	4	50	15	2	9.94	12	2	7.07106781186548	3.87298334620742	3.15277655408689	3.46410161513775
40	U	0	5	M	4	0	20	1	22	10	3	10.59	12	1	4.69041575982343	3.16227766016838	3.2542280190546	3.46410161513775
68	H	0	5	F	6	1	2	10	15	15	7	12.5	12	3.16227766016838	3.87298334620742	3.87298334620742	3.53553390593274	3.46410161513775
58	U	0	1	F	4	0	8	5	14	14	23	8.63	12	2.23606797749979	3.74165738677394	3.74165738677394	2.93768616431368	3.46410161513775
83	U	0	4	F	4	2	10	5	15	10	0	10	12	2.23606797749979	3.87298334620742	3.16227766016838	3.16227766016838	3.46410161513775
67	H	0	3	F	8	1	19	6	21	12	7	14.68	12	2.44948974278318	4.58257569495584	3.46410161513775	3.8314488121336	3.46410161513775
69	H	0	2	F	3	7	20	3	15	12	4	6.35	12	1.73205080756888	3.87298334620742	3.46410161513775	2.51992063367083	3.46410161513775
68	H	0	5	M	7	24	22	3	18	14	4	8.77	12	1.73205080756888	4.24264068711928	3.74165738677394	2.96141857899217	3.46410161513775
74	H	0	2	F	4	0	15	10	19	11	4	13	12	3.16227766016838	4.35889894354067	3.3166247903554	3.60555127546399	3.46410161513775
78	H	1	4	M	5	0	2	6	15	6	1	10.5	12	2.44948974278318	3.87298334620742	2.44948974278318	3.24037034920393	3.46410161513775
34	H	1	6	M	8	0	6	3	13	13	7	9	12	1.73205080756888	3.60555127546399	3.60555127546399	3	3.46410161513775
91	U	0	2	F	0	17	15	5	14	14	15	9.53	12	2.23606797749979	3.74165738677394	3.74165738677394	3.08706980808663	3.46410161513775
31	H	0	4	M	7	0	6	5	15	5	27	8.83	12	2.23606797749979	3.87298334620742	2.23606797749979	2.97153159162072	3.46410161513775
68	U	0	6	M	6	18	21	5	12	12	4	7.81	12	2.23606797749979	3.46410161513775	3.46410161513775	2.79463772249642	3.46410161513775
46	H	0	4	F	3	0	14	5	14	13	7	9.43	12	2.23606797749979	3.74165738677394	3.60555127546399	3.07083050655682	3.46410161513775
32	H	0	4	F	6	0	13	5	18	6	15	12.15	12	2.23606797749979	4.24264068711928	2.44948974278318	3.48568501158668	3.46410161513775
74	H	0	4	F	3	19	12	3	10	10	11	6.92	12	1.73205080756888	3.16227766016838	3.16227766016838	2.63058928759318	3.46410161513775
55	U	0	1	F	3	0	12	5	15	10	3	12.08	12	2.23606797749979	3.87298334620742	3.16227766016838	3.47562943939655	3.46410161513775
80	H	0	5	M	9	23	11	6	15	12	5	11.82	12	2.44948974278318	3.87298334620742	3.46410161513775	3.43802268753422	3.46410161513775
77	H	0	4	F	9	20	16	5	16	12	3	11.06	12	2.23606797749979	4	3.46410161513775	3.32565782966318	3.46410161513775
48	H	0	6	F	9	3	11	5	14	13	7	9.73	12	2.23606797749979	3.74165738677394	3.60555127546399	3.11929479209644	3.46410161513775
69	H	0	3	F	2	22	24	2	25	13	6	5.17	12	1.4142135623731	5	3.60555127546399	2.27376340018041	3.46410161513775
70	U	0	1	F	2	0	11	5	16	14	1	9.91	12	2.23606797749979	4	3.74165738677394	3.14801524773944	3.46410161513775
62	H	0	6	F	8	0	48	2	18	13	0	8.73	12	1.4142135623731	4.24264068711928	3.60555127546399	2.95465734053883	3.46410161513775
56	H	0	1	F	1	0	19	10	20	12	2	14.84	12	3.16227766016838	4.47213595499958	3.46410161513775	3.85227205685164	3.46410161513775
75	H	1	4	M	9	3	7	3	12	10	8	8	12	1.73205080756888	3.46410161513775	3.16227766016838	2.82842712474619	3.46410161513775
70	H	0	4	M	2	21	11	5	20	15	11	11.36	12	2.23606797749979	4.47213595499958	3.87298334620742	3.37045990927054	3.46410161513775
66	U	0	2	M	4	8	5	9	13	13	12	11.4	12	3	3.60555127546399	3.60555127546399	3.37638860322683	3.46410161513775
67	H	0	1	M	7	0	7	5	13	12	4	9.43	12	2.23606797749979	3.60555127546399	3.46410161513775	3.07083050655682	3.46410161513775
61	U	0	1	M	7	0	15	5	12	12	5	7.2	12	2.23606797749979	3.46410161513775	3.46410161513775	2.68328157299975	3.46410161513775
65	U	0	1	M	3	0	18	2	12	12	2	6.22	12	1.4142135623731	3.46410161513775	3.46410161513775	2.49399278266799	3.46410161513775
71	H	0	5	F	9	0	16	5	15	15	3	9.94	12	2.23606797749979	3.87298334620742	3.87298334620742	3.15277655408689	3.46410161513775
64	U	0	1	F	5	0	17	2	7	7	9	4.35	12	1.4142135623731	2.64575131106459	2.64575131106459	2.08566536146142	3.46410161513775
70	H	0	4	M	6	16	22	3	17	15	4	12.32	12	1.73205080756888	4.12310562561766	3.87298334620742	3.50998575495685	3.46410161513775
55	H	0	4	F	2	10	3	5	15	15	6	10	12	2.23606797749979	3.87298334620742	3.87298334620742	3.16227766016838	3.46410161513775
61	H	0	2	F	7	12	44	5	30	10	12	15.48	12	2.23606797749979	5.47722557505166	3.16227766016838	3.9344631145812	3.46410161513775
53	H	0	1	F	5	0	6	3	20	10	4	12.67	12	1.73205080756888	4.47213595499958	3.16227766016838	3.55949434611154	3.46410161513775
52	U	0	1	F	9	0	17	3	14	12	13	8.94	12	1.73205080756888	3.74165738677394	3.46410161513775	2.98998327754521	3.46410161513775
65	U	0	4	M	8	0	9	5	15	15	5	12.22	12	2.23606797749979	3.87298334620742	3.87298334620742	3.49571165858971	3.46410161513775
80	H	0	5	M	8	8	15	10	20	15	7	13	12	3.16227766016838	4.47213595499958	3.87298334620742	3.60555127546399	3.46410161513775
75	H	0	2	F	4	0	17	3	18	12	11	11	12	1.73205080756888	4.24264068711928	3.46410161513775	3.3166247903554	3.46410161513775
60	U	0	1	F	5	0	7	10	25	15	3	12.86	12	3.16227766016838	5	3.87298334620742	3.58608421540822	3.46410161513775
63	U	0	2	M	2	5	19	2	12	12	9	5.58	12	1.4142135623731	3.46410161513775	3.46410161513775	2.36220236220354	3.46410161513775
87	H	0	4	M	3	0	14	3	14	10	13	7	12	1.73205080756888	3.74165738677394	3.16227766016838	2.64575131106459	3.46410161513775
82	U	0	4	M	4	24	29	5	15	15	3	9.31	12	2.23606797749979	3.87298334620742	3.87298334620742	3.05122926047847	3.46410161513775
72	U	0	1	F	5	0	26	5	15	10	5	10.31	12	2.23606797749979	3.87298334620742	3.16227766016838	3.21091887160046	3.46410161513775
72	U	0	1	M	6	6	16	5	13	12	9	9.19	12	2.23606797749979	3.60555127546399	3.46410161513775	3.03150127824482	3.46410161513775
46	H	1	5	F	4	3	14	4	12	11	5	8.21	12	2	3.46410161513775	3.3166247903554	2.86530975637888	3.46410161513775
72	H	0	1	F	5	0	8	5	12	12	13	9.38	12	2.23606797749979	3.46410161513775	3.46410161513775	3.06267856622271	3.46410161513775
34	H	2	4	M	6	1	5	8	14	12	6	11.4	12	2.82842712474619	3.74165738677394	3.46410161513775	3.37638860322683	3.46410161513775
55	U	0	3	M	4	0	6	5	12	10	6	9	12	2.23606797749979	3.46410161513775	3.16227766016838	3	3.46410161513775
80	H	0	1	F	0	0	3	10	15	15	5	12.33	12	3.16227766016838	3.87298334620742	3.87298334620742	3.51140997321589	3.46410161513775
68	H	0	4	F	4	11	14	5	15	5	4	6.93	12	2.23606797749979	3.87298334620742	2.23606797749979	2.63248931621764	3.46410161513775
44	U	0	3	M	6	0	11	5	15	13	12	10.55	12	2.23606797749979	3.87298334620742	3.60555127546399	3.24807635378234	3.46410161513775
60	H	0	3	F	2	22	7	6	20	20	2	11.29	12	2.44948974278318	4.47213595499958	4.47213595499958	3.36005952328229	3.46410161513775
55	H	0	4	M	3	25	3	5	15	10	4	10	12	2.23606797749979	3.87298334620742	3.16227766016838	3.16227766016838	3.46410161513775
72	H	0	5	M	9	1	11	5	10	6	4	6.64	12	2.23606797749979	3.16227766016838	2.44948974278318	2.57681974534503	3.46410161513775
35	H	0	1	F	4	0	6	3	7	7	16	5.67	12	1.73205080756888	2.64575131106459	2.64575131106459	2.38117617995813	3.46410161513775
74	U	0	5	M	8	2	4	4	10	8	8	7	12	2	3.16227766016838	2.82842712474619	2.64575131106459	3.46410161513775
44	H	0	5	F	7	2	5	5	15	15	3	9	12	2.23606797749979	3.87298334620742	3.87298334620742	3	3.46410161513775
80	H	0	2	M	7	0	6	10	15	13	7	11.33	12	3.16227766016838	3.87298334620742	3.60555127546399	3.36600653594137	3.46410161513775
71	H	0	5	F	8	0	26	4	20	11	3	10.23	12	2	4.47213595499958	3.3166247903554	3.1984371183439	3.46410161513775
62	H	0	2	M	4	0	22	5	15	5	5	8	12	2.23606797749979	3.87298334620742	2.23606797749979	2.82842712474619	3.46410161513775
81	U	0	1	M	2	2	23	3	10	10	6	5.35	12	1.73205080756888	3.16227766016838	3.16227766016838	2.31300670124408	3.46410161513775
74	U	0	1	F	5	0	13	5	15	12	11	10.31	12	2.23606797749979	3.87298334620742	3.46410161513775	3.21091887160046	3.46410161513775
70	U	0	4	F	2	1	77	2	20	14	15	8.04	12	1.4142135623731	4.47213595499958	3.74165738677394	2.83548937575156	3.46410161513775
76	H	2	6	F	4	0	5	4	15	15	5	8.6	12	2	3.87298334620742	3.87298334620742	2.93257565972304	3.46410161513775
73	U	0	5	M	3	15	13	5	25	10	4	13.31	12	2.23606797749979	5	3.16227766016838	3.64828726939094	3.46410161513775
73	H	0	3	M	5	20	14	6	17	11	6	12.21	12	2.44948974278318	4.12310562561766	3.3166247903554	3.49428104193123	3.46410161513775
43	H	2	6	M	9	1	4	5	10	10	5	8.75	12	2.23606797749979	3.16227766016838	3.16227766016838	2.95803989154981	3.46410161513775
68	H	0	5	M	5	4	14	3	15	10	3	10.64	12	1.73205080756888	3.87298334620742	3.16227766016838	3.26190128606002	3.46410161513775
81	H	0	1	M	4	1	5	10	15	10	13	11.4	12	3.16227766016838	3.87298334620742	3.16227766016838	3.37638860322683	3.46410161513775
53	H	0	4	F	6	0	16	1	12	12	12	4.63	12	1	3.46410161513775	3.46410161513775	2.151743479135	3.46410161513775
44	U	0	1	F	8	0	56	2	8	8	6	3.59	12	1.4142135623731	2.82842712474619	2.82842712474619	1.89472953214964	3.46410161513775
71	H	0	2	F	6	0	14	5	12	12	9	9.21	12	2.23606797749979	3.46410161513775	3.46410161513775	3.0347981810987	3.46410161513775
57	H	0	7	F	8	10	11	0.04	13	13	15	5.82	12	0.2	3.60555127546399	3.60555127546399	2.41246761636296	3.46410161513775
78	U	0	2	F	2	0	24	3	16	11	3	9	12	1.73205080756888	4	3.3166247903554	3	3.46410161513775
75	H	0	3	M	7	2	19	5	15	10	5	10.89	12	2.23606797749979	3.87298334620742	3.16227766016838	3.3	3.46410161513775
48	H	0	4	M	8	2	11	3	15	10	8	7.27	12	1.73205080756888	3.87298334620742	3.16227766016838	2.69629375254255	3.46410161513775
63	U	0	1	M	5	0	2	10	15	10	6	12.5	12	3.16227766016838	3.87298334620742	3.16227766016838	3.53553390593274	3.46410161513775
66	H	0	6	M	6	0	17	2.5	25	25	5	10.47	12	1.58113883008419	5	5	3.23573793747269	3.46410161513775
76	H	0	3	M	4	0	3	10	14	14	7	12	12	3.16227766016838	3.74165738677394	3.74165738677394	3.46410161513775	3.46410161513775
43	H	0	3	F	9	0	7	5	16	10	10	9	12	2.23606797749979	4	3.16227766016838	3	3.46410161513775
43	H	1	7	F	6	0	22	3	15	15	4	9.68	12	1.73205080756888	3.87298334620742	3.87298334620742	3.11126983722081	3.46410161513775
50	H	0	1	M	6	0	11	3	12	12	1	7.64	12	1.73205080756888	3.46410161513775	3.46410161513775	2.76405499221705	3.46410161513775
55	H	0	6	M	8	10	15	5	25	16	1	9.33	12	2.23606797749979	5	4	3.05450486986025	3.46410161513775
42	H	5	5	F	6	0	7	6	13	10	3	10.14	12	2.44948974278318	3.60555127546399	3.16227766016838	3.18433666561813	3.46410161513775
68	H	0	2	F	4	0	6	5	20	6	6	13.17	12	2.23606797749979	4.47213595499958	2.44948974278318	3.62904946232481	3.46410161513775
45	U	0	1	F	3	0	10	5	13	13	11	9	12	2.23606797749979	3.60555127546399	3.60555127546399	3	3.46410161513775
62	H	0	5	M	6	0	4	10	12	10	9	10.5	12	3.16227766016838	3.46410161513775	3.16227766016838	3.24037034920393	3.46410161513775
52	H	0	5	M	7	0	12	5	14	10	6	11.25	12	2.23606797749979	3.74165738677394	3.16227766016838	3.35410196624968	3.46410161513775
91	H	0	1	M	8	0	8	3	15	10	13	9.75	12	1.73205080756888	3.87298334620742	3.16227766016838	3.1224989991992	3.46410161513775
38	U	1	4	M	5	7	8	5	15	10	11	10.75	12	2.23606797749979	3.87298334620742	3.16227766016838	3.278719262151	3.46410161513775
63	U	0	1	F	6	0	19	5	15	15	7	8.32	12	2.23606797749979	3.87298334620742	3.87298334620742	2.88444102037119	3.46410161513775
82	H	0	4	M	9	2	9	10	15	12	14	12.22	12	3.16227766016838	3.87298334620742	3.46410161513775	3.49571165858971	3.46410161513775
70	H	0	7	M	7	9	7	5	25	10	6	16.43	12	2.23606797749979	5	3.16227766016838	4.05339363990225	3.46410161513775
81	H	0	3	F	9	0	29	2	7	7	1	4.34	11	1.4142135623731	2.64575131106459	2.64575131106459	2.08326666559997	3.3166247903554
50	H	0	5	M	9	3	14	5	10	10	36	7.29	11	2.23606797749979	3.16227766016838	3.16227766016838	2.7	3.3166247903554
30	H	0	6	M	8	0	2	5	20	20	3	12.5	11	2.23606797749979	4.47213595499958	4.47213595499958	3.53553390593274	3.3166247903554
61	H	0	5	M	8	0	3	15	15	15	2	15	11	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	3.3166247903554
70	U	0	3	M	1	0	12	5	12	12	5	8.67	11	2.23606797749979	3.46410161513775	3.46410161513775	2.94448637286709	3.3166247903554
71	H	0	1	F	8	2	17	0	21	10	8	13	11	0	4.58257569495584	3.16227766016838	3.60555127546399	3.3166247903554
69	H	0	6	M	5	33	3	10	12	12	5	11.33	11	3.16227766016838	3.46410161513775	3.46410161513775	3.36600653594137	3.3166247903554
48	H	2	7	M	9	4	11	3	15	11	1	8.27	11	1.73205080756888	3.87298334620742	3.3166247903554	2.87576076890968	3.3166247903554
74	H	0	2	F	4	0	13	3	13	11	10	8.77	11	1.73205080756888	3.60555127546399	3.3166247903554	2.96141857899217	3.3166247903554
56	H	0	7	M	9	3	2	5	20	20	6	12.5	11	2.23606797749979	4.47213595499958	4.47213595499958	3.53553390593274	3.3166247903554
90	H	0	5	M	2	5	10	2	12	10	9	5.7	11	1.4142135623731	3.46410161513775	3.16227766016838	2.38746727726266	3.3166247903554
75	H	0	1	F	0	0	54	3	22	13	6	9.46	11	1.73205080756888	4.69041575982343	3.60555127546399	3.07571129984594	3.3166247903554
56	H	0	5	F	9	0	3	5	10	7	4	7.33	11	2.23606797749979	3.16227766016838	2.64575131106459	2.70739727413618	3.3166247903554
41	H	0	4	M	4	0	16	1	11	1	6	5.19	11	1	3.3166247903554	1	2.2781571499789	3.3166247903554
